old_sheet_path,kind,state,new_texture_path,source_cell_column,source_cell_row,output_dimensions,status
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_chaotic-3x3.png,multiblock_3x3,multiblock_3x3_bottom_left,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_chaotic-3x3_bottom_left.png,0,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_chaotic-3x3.png,multiblock_3x3,multiblock_3x3_bottom_center,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_chaotic-3x3_bottom_center.png,1,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_chaotic-3x3.png,multiblock_3x3,multiblock_3x3_bottom_right,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_chaotic-3x3_bottom_right.png,2,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_circular.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_crate.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_0,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_0_column_0.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_1,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_0_column_1.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_2,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_0_column_2.png,2,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_3,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_0_column_3.png,3,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_0,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_1_column_0.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_1,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_1_column_1.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_2,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_1_column_2.png,2,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_3,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_1_column_3.png,3,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_0,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_2_column_0.png,0,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_1,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_2_column_1.png,1,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_2,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_2_column_2.png,2,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_3,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_2_column_3.png,3,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_0,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_3_column_0.png,0,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_1,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_3_column_1.png,1,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_2,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_3_column_2.png,2,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_3,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_cuts-4x4_row_3_column_3.png,3,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dent.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_dots_encased.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_facet_small_encased.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_1_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_2_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/ae2_certus/certus_gem_3_connected.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
